Date,Close,Revenue,GDP
2017/6/20,69.910004,22.1,19441.68634
2017/6/21,70.269997,22.1,19441.68634
2017/6/22,70.260002,22.1,19441.68634
2017/6/23,71.209999,22.1,19441.68634
2017/6/26,70.529999,22.1,19441.68634
2017/6/27,69.209999,22.1,19441.68634
2017/6/28,69.800003,22.1,19441.68634
2017/6/29,68.489998,22.1,19441.68634
2017/6/30,68.93,22.1,19441.68634
2017/7/3,68.169998,23.3,19449.07493
2017/7/5,69.080002,23.3,19449.07493
2017/7/6,68.57,23.3,19449.07493
2017/7/7,69.459999,23.3,19449.07493
2017/7/10,69.980003,23.3,19449.07493
2017/7/11,69.989998,23.3,19449.07493
2017/7/12,71.150002,23.3,19449.07493
2017/7/13,71.769997,23.3,19449.07493
2017/7/14,72.779999,23.3,19449.07493
2017/7/17,73.349998,23.3,19449.07493
2017/7/18,73.300003,23.3,19449.07493
2017/7/19,73.860001,23.3,19449.07493
2017/7/20,74.220001,23.3,19449.07493
2017/7/21,73.790001,23.3,19449.07493
2017/7/24,73.599998,23.3,19449.07493
2017/7/25,74.190002,23.3,19449.07493
2017/7/26,74.050003,23.3,19449.07493
2017/7/27,73.160004,23.3,19449.07493
2017/7/28,73.040001,23.3,19449.07493
2017/7/31,72.699997,23.3,19449.07493
2017/8/1,72.580002,23.3,19530.20942
2017/8/2,72.260002,23.3,19530.20942
2017/8/3,72.150002,23.3,19530.20942
2017/8/4,72.68,23.3,19530.20942
2017/8/7,72.400002,23.3,19530.20942
2017/8/8,72.790001,23.3,19530.20942
2017/8/9,72.470001,23.3,19530.20942
2017/8/10,71.410004,23.3,19530.20942
2017/8/11,72.5,23.3,19530.20942
2017/8/14,73.589996,23.3,19530.20942
2017/8/15,73.220001,23.3,19530.20942
2017/8/16,73.650002,23.3,19530.20942
2017/8/17,72.400002,23.3,19530.20942
2017/8/18,72.489998,23.3,19530.20942
2017/8/21,72.150002,23.3,19530.20942
2017/8/22,73.160004,23.3,19530.20942
2017/8/23,72.720001,23.3,19530.20942
2017/8/24,72.690002,23.3,19530.20942
2017/8/25,72.82,23.3,19530.20942
2017/8/28,72.830002,23.3,19530.20942
2017/8/29,73.050003,23.3,19530.20942
2017/8/30,74.010002,23.3,19530.20942
2017/8/31,74.769997,23.3,19530.20942
2017/9/1,73.940002,23.3,19696.79465
2017/9/5,73.610001,23.3,19696.79465
2017/9/6,73.400002,23.3,19696.79465
2017/9/7,74.339996,23.3,19696.79465
2017/9/8,73.980003,23.3,19696.79465
2017/9/11,74.760002,23.3,19696.79465
2017/9/12,74.68,23.3,19696.79465
2017/9/13,75.209999,23.3,19696.79465
2017/9/14,74.769997,23.3,19696.79465
2017/9/15,75.309998,23.3,19696.79465
2017/9/18,75.160004,23.3,19696.79465
2017/9/19,75.440002,23.3,19696.79465
2017/9/20,74.940002,23.3,19696.79465
2017/9/21,74.209999,23.3,19696.79465
2017/9/22,74.410004,23.3,19696.79465
2017/9/25,73.260002,23.3,19696.79465
2017/9/26,73.260002,23.3,19696.79465
2017/9/27,73.849998,23.3,19696.79465
2017/9/28,73.870003,23.3,19696.79465
